MIDI,Keyname,OriginalNumericID,SourceSongID,SourcePath,SourceByteSHA256,EstimationSourcePath,EstimationSourceSHA256,NoteContentSHA256,FramePC,CanonicalShift,PrimaryMethod,SecondaryMethod,MappingSource,SourceManifestSHA256
music21_1100.mid,C,1100,pop1k7:src_004:1100,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1100.mid,d06f5f0659e6b00e9f45cc622e6eca097f8eece2c5538eacbf2f3cda61912b38,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1100.mid,44a4cc6765200954409172851292ebd111f77da64e1698eaf00baea893c68867,97ce02da93bfd1421692783cc53f4560fd7884f50ae74ddb0b4fea60d61470df,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1101.mid,f#,1101,pop1k7:src_004:1101,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1101.mid,440fff9593a47dd8d2707b9ce50209b60d5bd362cf9dc7b6cff7a971bc4b6815,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1101.mid,492bcbfb11c4d9883d7b773d8edadce012a56094a8d212d741321397184471c8,b3d42410fdab19602cd101d879f33a4fdcb62a864aabcf2a3388b1c5f98cce72,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1102.mid,E,1102,pop1k7:src_004:1102,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1102.mid,41d848750135b6b051588ea906c77219562d23cedba60d28f9e6451490f0b32a,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1102.mid,2fec4a0d1280003e10d0b93e61b1453d9dd9d573eb79ace4e94aea3091ad9eb7,1ec5c471981e59665b0735ae25db4a470034f8ca4d5abd3ab736899e9c8976f8,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1103.mid,A,1103,pop1k7:src_004:1103,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1103.mid,3f949d91f5a1f76bed73f5f30d85a9ee806957235fdcdd996b60cc0a0cc86989,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1103.mid,606e0e0b0aa9a3ce68dcb26aacb0d3b764d7d7399e5c6bcc81ad235403c8d28f,c3952dcfffe65121a9bf0e65a89f73a6f659c78a32e4ee43e1874a25518b260e,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1104.mid,F,1104,pop1k7:src_004:1104,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1104.mid,e677bfa16ddeb93902458b4ad8f03d89b289a20ab8c73a5bb4546bb5a9cd0412,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1104.mid,a5bdb91b5352c18a2484549ffec91b19d6b590ebbac95ca8511e11dce39400c9,232c89b7b95b7584b56dc71992cc87b80bb310e50e5d350623ea2a8f8386cbdd,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1105.mid,A,1105,pop1k7:src_004:1105,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1105.mid,58d5a8d999d643317db0b221932e964bb7225739d1f83e05e484dd79dd0e267b,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1105.mid,fa21cfc4c713938a913e02a8cee24544c83547750633ac8cdfb0959e5c42770c,522af6cb3c504e9c6d199899001fa1f71e460b2d3a6fc4c39631c55e7dfe96bd,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1106.mid,G,1106,pop1k7:src_004:1106,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1106.mid,3662ed4f11f69ef1b953a597f6d2a020c5b462baedc7de201a662c1d136786a5,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1106.mid,e5e62a4896dc3630995a851a57ce99f920c18aca1f4cf083c8471f10a87d7d94,4fb8c113b0dfe74d66909d6d7ad0d398ac78d90883b9a0215f88d58018eab681,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1107.mid,C,1107,pop1k7:src_004:1107,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1107.mid,a71a1d12d94c2940f326efd9c61fe712ba1feed1c11f813d7214b017fef961e1,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1107.mid,ac9f4cc5583ab0b61f8a002241232f3f85c4a54eccee830f19013ce8b408540b,d7cc072eb0293e16f976867f71e491de9331626f9f3125fe9dcf07a8d9edb1b9,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1109.mid,e,1109,pop1k7:src_004:1109,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1109.mid,34d0fc6390b8fb47966eed01c173ebcb9142d50edf797affc5d9d640d50e58b6,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1109.mid,333d2edc801d3257bd31f785c0a4862dafb18786362d8a4d6ad7d6ddec69ff66,747e597c27883d7bc5b7a958dee6cd360c75bf469728bc9ef3635c0eccf06515,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1111.mid,C,1111,pop1k7:src_004:1111,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1111.mid,d0d22b3d54ba4fce7e5ffff92538056da9a6f6714ebb64eeb66b8b49af0e38a6,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1111.mid,c58c90945fb20ed5f5c4ccffd7f3c9d23c0a42e60136e9f9e933134d4ffba83b,7c31de501d84452f9d7fd69649c7ebb13227032d2151bcad5b56c4067d8d404b,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1112.mid,E,1112,pop1k7:src_004:1112,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1112.mid,6a736b88ece9108b0d78bc0f6bd7cd84486e211de15e6570b67a47b3314d590f,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1112.mid,fd6cbd7be6303b7a26d382c253a7678693e8c451b1b557608654ae238aa947e1,37728e84c0b5bb8810e95fa068d2d416c0c0e1b33c4ddd562559454fa1e07fb5,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1114.mid,Ab,1114,pop1k7:src_004:1114,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1114.mid,784bfa2d9caead2814000dc21ab78e2fe7d68ada0f92a3a46a3cfcde6e47357d,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1114.mid,452e081ad0e941642519be9adaeb0669f60957d4b5ebacbe81ecbbdc82ea476c,4142ef7f9fde354cad2d355b36b3f34f7e7653f9f7a70bf03f35e09baebda77a,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1115.mid,D,1115,pop1k7:src_004:1115,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1115.mid,57e4957c39d19bf49104ddf144198942d75b8abff1440bb96753fe7a90897408,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1115.mid,1d231dc22511172729247e1da463a853bf77e984fa4e4bb5f373a59d6a54cbe7,36f490e98accee7e4da8eb9cc924a586b040fe4fa6395fccabfd3cb2771488ec,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1116.mid,E,1116,pop1k7:src_004:1116,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1116.mid,b383650bf4003b08ecf3eed2bd9a4d97f5b212d7bfacc61644e8082374716267,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1116.mid,6d591dee8caf4638077773b02fb462b29f35902cee6d1a3c5d1211f5f81e1d7e,4d0119200ce27a8ebdf08d7e337c727ad504816e065d84ab4c653eaa0086b67d,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1117.mid,f#,1117,pop1k7:src_004:1117,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1117.mid,151e62a7c738adb1e8c26cb09c74715544c336a862cca66141311fe5968d2bc4,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1117.mid,1f666497ed10129685d2e7701cbcc7a0a7b1aad60c842e8234ffdbad73344245,c8d08d91b517389d03b8dd7508b3c99d30197bdd8a09fda2098f44a3f84af2fd,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1118.mid,G,1118,pop1k7:src_004:1118,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1118.mid,a8338b7cbd0ead7b94b53acce486ae5796fa96e1b0c805e454932f854d8f02d9,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1118.mid,099fc2c81706e458b52b797a9450e7f8c4106f18873e275b065fb4cb3b6dd8fc,1b274bda302b5c7c76232eaefce7f1ec02fe973fc0fa0aac1e2b76669bbc9bc6,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1119.mid,A,1119,pop1k7:src_004:1119,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1119.mid,1396e50b9f644e386c62bbd7456e31c2fe9b81f8982f98efbb542c96abd7c7e5,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1119.mid,8c2cae5f84dc34351db521da82e16d693fcf826b9c9514470685ed03d949843e,1bc61d0adb30d4b1d4af4f09df6a9bb602ec10b6cf5881a55bc75c3d0bc72e0d,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1121.mid,F#,1121,pop1k7:src_004:1121,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1121.mid,386d1fd0c9869ae4a426e16c12874607f03e7ae6b15e83a3ad5e6b35e16fe7cc,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1121.mid,3a20d50bdaf35b0793b1c838e1182eb8338e7d13ac888cc1ccc9abea515ce8b7,7c434202b72eb2c0a269004ab33c952da66a5ae6b799543c27551648f194f562,6,6,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1122.mid,F,1122,pop1k7:src_004:1122,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1122.mid,332e3e0bde76291b58a48ef01cd46077dd82896dd795439463bbdbcdd7dff0ac,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1122.mid,ddd90146e5c7576fd75226f2f21e7852de301d44078c1d139ea96123dad841ed,57a6cd0227ae15f54f7600c5851c2276fda646ced22a1b2ab8d969af155d6dbc,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1123.mid,Ab,1123,pop1k7:src_004:1123,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1123.mid,1480bcfef9d04317373ef2dc4c37e6dec45d3e2b0e85078239966b43b36e9156,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1123.mid,ce62774da9af53faf35c529e39dc4fecace057ae9a80674da4f94ab12c9eaae1,745a2cccb2bf337745b8d46837ed97fdfbe34913678eaf0cd95b78d43b43bf37,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1124.mid,Bb,1124,pop1k7:src_004:1124,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1124.mid,21050a3b096c1031288700a780bd551f30bbf8dbe19937d16b4511c25be6c789,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1124.mid,270e27b890a3daec2eba0b5ec4c813f3e09f7daa5b6a49023056c81eb70b1a76,ba3b4b61a0a23a3071d76a3dfee325581cd82b36c4edb3b7b5a391735c452ab0,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1125.mid,A,1125,pop1k7:src_004:1125,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1125.mid,1b6ea267fc3897d255049ee5f25585c9145a2708da321ad3d7bdc2d1f8f93a4c,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1125.mid,69417091dd6a4ecfda668f153c0b5442d876eedfe07ef1a300b00158f96b8138,e25a17b0859a4b34fd1c3c54c1c232b52fac70227e5bdf8f501e000b961809bc,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1126.mid,bb,1126,pop1k7:src_004:1126,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1126.mid,406421ff943c46c401d72daef25dfa24699982884f6e598053b0ca827e7926fd,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1126.mid,9d849cbc0f4dbc71180cd6e5f80b4503c174a2cf52600eaded57a1684b092c39,9dee16476545b6522567bbf3ca88e8302e317b810114cd6ef96120ed50e7f308,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1127.mid,C#,1127,pop1k7:src_004:1127,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1127.mid,63c06fdb806bb6ee179f039788840c6c353b0be8f24148b4c48b89c7d63a8deb,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1127.mid,69e411d89c1065631a468d56d85d61601e8ba219733100bb81c8d7b8f0b90c31,c2eb8cab3920f248d6c1e705a865146113717ab85ca8a4c9065c5ec3a0d38ff3,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1129.mid,d,1129,pop1k7:src_004:1129,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1129.mid,374b2b7e2432bdb4bc1a6b02e2d4b09572e78bdedbe50ba1947febfe41288305,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1129.mid,66d3910d5dd21f3fd40a49f94b92e7721dd840fd1e5976fb26964d90a3c814b8,a0a8eb569ffb127e18426f943a1ac28bad09202f72cf0588cc5d4c868e9c44a3,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1130.mid,Bb,1130,pop1k7:src_004:1130,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1130.mid,59cf430b6d828f2146e1b7ab2fcc9792ed8dbf7fc4a5155708b9358986610860,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1130.mid,fc42f8edd796195bda7f12d2c31dc8184c1d8f31344d3fc01a06fcce17471d53,a69e789bbac7da4d073208924cb1b0aa2f5b08abc66540546997b76b4a1ab148,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1131.mid,Ab,1131,pop1k7:src_004:1131,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1131.mid,9d1549c18e2beac7d4c7cc3dbd5373e51e0e6678edca413b0672d43be03233e7,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1131.mid,eff72c642b79f846591ec8f62049cb47a638166fef56678f89ed93363a20c48b,29e0cefd557b43aa582942e43a6b110a2f3762d7018c283ae022d58e53c69170,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1132.mid,Eb,1132,pop1k7:src_004:1132,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1132.mid,15a7d13fada70e8e297774237619c99c3da1977c108607a2d4ddd19fec98d99e,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1132.mid,bf61ce1fd9167ef14c9642eafb639505202b0b822fadb967e5dfb59e8f6b6b75,853051bdf8bc60c7f227201f644d6a541a197a0c06fa8dd51329eee9e8d4740c,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1133.mid,A,1133,pop1k7:src_004:1133,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1133.mid,d788a16217224952ded332c77d83dad84e59f207d78d8220ba3212b3939ac473,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1133.mid,0061405b3eff4dbdc487c7122b1c486ab85679339c7f1e00246e4badad7a0dac,ff0430c9745b8181a68ff1de667147f3672f37714da8ec50d89c39453cbbc1da,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1134.mid,B,1134,pop1k7:src_004:1134,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1134.mid,b108e41e30d13d195f26638e3f036a9c20c32bef9947a2f5c75b1a91d4d7bd11,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1134.mid,93f028a4200c99297ea2b53164a94a6695d5f532cb2f57fff4c64115202e325b,001dc4fcab2a1274e2e46e05521f4546e292cbc57f7a11818f2da874c85115d1,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1135.mid,G,1135,pop1k7:src_004:1135,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1135.mid,1769245b9932b9dd52e407a9d764cbff4c71df5c2588ba6aec1da5c59539d6b1,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1135.mid,aa505d3edea27d4ffeb23b7f22f3c918b3affad82881e7a448accab7b87c9eee,a895b5ca04bc9c595c198d25b1e981b6821aa929382370d4b2a8d4a06959dcb2,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1136.mid,Ab,1136,pop1k7:src_004:1136,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1136.mid,a46ba66bd9b22e525b5522efb82f9ab975eb8a0af405fd037909b75c9a5bf79d,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1136.mid,75be6ca307414acf8cc6b7fd4835a19509fe4ec7e8d52fdd0f9be0e0dc5edeff,73feba81dec4b4380fce5e2a34e5f948b312be01a1a69c78af35ad1ec11de9d5,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1137.mid,C,1137,pop1k7:src_004:1137,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1137.mid,fb4e58b3ff06f42db230f287548b797594bdafc5c3ec0a88d22e0287dae5fd2b,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1137.mid,e607a26689db6418cc2aed28cfb029bc3155d98d039a1792af7793426d6c993e,a477d2534595f9f09f9f71560407f1dee4538681d7631878b936a8babfba8331,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1138.mid,F,1138,pop1k7:src_004:1138,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1138.mid,e6213dc6055edfbfbcc3e4efff1b3ca0a52c7d5b9fe5ebe6f369e27cd58c4a79,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1138.mid,075c9fb4bf1223a30ab08a576e70bdb4de23f0d7e51987e1a76d01f73e883cd2,1ec7839df33176fb22da058cc9493f72b8e062e0c5f11ba536fb3aa34ae6901a,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1139.mid,D,1139,pop1k7:src_004:1139,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1139.mid,4b50b6d0506a8e816505c273017a4fe6f5961ec66dbd36ef5d5e1ebd4cfe826e,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1139.mid,60f81f4f031d944dc2a280ea46efa669b7a789df9d5d8f16ae48473f4eed46c9,e2ae3fad9c79c51f6e2fb02c4b58b715dfc8d4bd043646288933e197330c3c2f,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1140.mid,Bb,1140,pop1k7:src_004:1140,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1140.mid,38397eaa28f8a872e15172c4e642c769fcb7ab3e58a22a5f455edb407271dff1,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1140.mid,29b86d20839fc551557e1f75460c5db708830701b94cb5d912db4b531316c112,dd37e2c640d0b8eaf79919cd147ea66e9555a0653e5a0d1f65adf4f277e08b46,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1142.mid,B,1142,pop1k7:src_004:1142,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1142.mid,637f826102c805bfd370bb0bc0978c785530501d031a27ed0551d78cd5ad4a9a,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1142.mid,f525e5803b243006807fd3ad9fbce8b4a2d82bf030959949a090c51204e09f78,5603ca76edb64d15856e6c18cc682d00858259920b87a254dba567e7c43d078f,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1143.mid,Eb,1143,pop1k7:src_004:1143,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1143.mid,98c7589a27ed9652cd2b79a77284ae13158421ed94ed05cfb2290998ee573441,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1143.mid,ab174f18d04abda83db09fec57476d39716c667eaf966d5a61684a57952cb5e2,bf2a105071f32fb42667b24202861d0b663c4b93f923a043bb5d56b8b641f4b6,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1144.mid,Ab,1144,pop1k7:src_004:1144,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1144.mid,410ee1f66f47d5217bdfdb154eefb2e2a0d6319d822352125ec47df42b58f7ce,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1144.mid,2179e32fbc4538b94282b341ae7037b1082f198705d403c2c542f1ad9ec21005,d27df4b67833fd1076543732ceec8bbf7095f0abd21cf8bd22016a52a6468d23,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1145.mid,G,1145,pop1k7:src_004:1145,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1145.mid,9838f6cb13b4ecbeed9d51f7779161e7f7378e29416980ad4fb1dfbf776ecd6d,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1145.mid,3c09e4e53d3919c3a151fa9dd672aca81f3883116dbcd1d6977b697da02785e9,bab26f1908a6fca1086a3ccf4406bd8d9005e96ed25a37558329acd30760f455,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_1146.mid,C#,1146,pop1k7:src_004:1146,data/pop1k7_official/Pop1K7/midi_analyzed/src_004/1146.mid,284a85b491212abb3b342b1de3c27ec58570a3fe142f54af7c2ebeb54f4435e1,data/pop1k7_official/Pop1K7/midi_synchronized/src_004/1146.mid,3f3470efeb953991e9012c945f424d8c256aed9457330c388461db19adda2c2c,1afa70af4c08316e08ff243746be25c18b8f9c7bd9a7ab1575fd3a1ec2f5a300,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
